itr,SGD,Bayes,split
504,1.763004845635155,1.5629818625950123,1.9124820911789921
505,1.762820016834341,1.562857088251454,1.9133217413221906
506,1.76268659564311,1.5655475084881678,1.9170894787178743
507,1.7625326364843534,1.5659651756124229,1.9187097508092639
508,1.7623841844102166,1.5639890611154208,1.9186848954756377
509,1.7622148333430274,1.5629433854484254,1.9164094817457396
510,1.7621032106102086,1.5658820799964275,1.9168308624641865
511,1.761988623332457,1.5677848838513677,1.9189792146318752
512,1.7618874887986318,1.5708564727110046,1.9235071406296922
513,1.7617955532840148,1.5706551580671144,1.925252915754683
514,1.761702884533202,1.5718310371337385,1.9268337113109573
515,1.7616305130776648,1.5713909469939824,1.8640637175184267
516,1.7615611551930275,1.5707633613533667,1.8627376969152336
517,1.7614819295197228,1.5702226824142163,1.8619755139706387
518,1.7614359355354563,1.5710384781784867,1.8647913525389004
519,1.7614091414755895,1.5715067095931194,1.8662808127338026
520,1.7613931566838126,1.5728953762370128,1.8661774697699212
521,1.7613617050053114,1.572297358663245,1.8665347094747131
522,1.7613514177246397,1.5734400919804108,1.8682972198076808
523,1.7613235910934117,1.5702370865147417,1.867636751494178
524,1.761327452170188,1.5745955383643584,1.872366446733121
525,1.7613142940276292,1.5758135191602416,1.873166286808725
526,1.7612976248675363,1.5747237807024583,1.8718794581986702
527,1.7612269642158869,1.5702112010252527,1.8710555947296745
528,1.7611625021769095,1.5711099090791283,1.8724442993207298
529,1.7610842344663278,1.5697427959517085,1.870793522960816
530,1.7609963992962094,1.570685332839599,1.8716102023573913
531,1.760920835674828,1.5708807831492793,1.8722499055489057
532,1.7608598367950103,1.5724682591639618,1.8763674216335677
533,1.7608020787934313,1.5711438856911346,1.8767577222433096
534,1.7607401166798269,1.5711872484652913,1.8755596106789105
535,1.7606750124696304,1.5718848162656296,1.8758795671951207
536,1.7605830487236243,1.569246903202852,1.877971028907917
537,1.7604525612431117,1.5662720481748142,1.874606806092446
538,1.7603122826676134,1.564136045801611,1.8733263103656748
539,1.7601752444844132,1.5628086961323828,1.8751609649233354
540,1.760053109282445,1.564846005794084,1.8774978217734275
541,1.7599357218824971,1.5650923649997863,1.8790967030096823
542,1.7598332852928849,1.564193009843439,1.879244167520501
543,1.759734326295433,1.5643389296330361,1.8803985323477759
544,1.7596384069143918,1.5630361814588316,1.8824621071289938
545,1.7595462980108671,1.5638935889409171,1.8832668393201977
546,1.7594483279486022,1.563496677977968,1.88804263156147
547,1.7593663332520473,1.5653070820008759,1.892132392861254
548,1.7593162802412607,1.5661351540462165,1.8969410079107238
549,1.759272318382718,1.566439900905944,1.9013651065774715
550,1.7592098987805311,1.5648141644601998,1.901238756784946
551,1.7591545717077253,1.5646905109662634,1.9043265123595248
552,1.7591064445973006,1.5637132656142063,1.9061440438748651
553,1.7590865449747186,1.5656204231369084,1.9108426247892867
554,1.7590347889038649,1.5646667878028233,1.9118596754737536
555,1.7589961982446614,1.564354289350406,1.9110709771879586
556,1.7589760811597195,1.5683871132410154,1.9158112362115263
557,1.7589686618532756,1.5684416015260327,1.9178060722345835
558,1.7589600908084926,1.5673304207186702,1.9169005499714997
559,1.7589253463258014,1.567342239120722,1.9180242859364027
560,1.7589182692931407,1.5699512530623059,1.8637424658660546
561,1.7588587371644058,1.5667683483714543,1.8631392821351418
562,1.7587879970024103,1.5686868492930561,1.8676672791902462
563,1.7587051285853463,1.567447706069519,1.867559915188722
564,1.7586591213559464,1.5712282533449402,1.8720700099579644
565,1.7585815903922575,1.569022850717946,1.8702230823186314
566,1.7584956724251342,1.5682238318577275,1.8719133165503459
567,1.7584100464848693,1.566695682671706,1.8705376670255989
568,1.758308428568433,1.566432272752952,1.870205470751665
569,1.7581976679956923,1.567298432367861,1.8695668774005971
570,1.758064186504643,1.5673435172782855,1.8686278734398014
571,1.7579245452346524,1.5659741525482196,1.8659098637196043
572,1.7577955176905573,1.5673760053393235,1.8674679865016937
573,1.757691633524204,1.5688374739463102,1.869076166167359
574,1.7575851925807697,1.569412181431991,1.8679591480122846
575,1.7574549612470183,1.5681637683152119,1.8672700391015153
576,1.7572842071257386,1.5647255877076156,1.863924606167354
577,1.7570978715892678,1.564170162574811,1.8622104295448936
578,1.756928676003961,1.56420373581722,1.8617542898249735
579,1.756778550922124,1.565154422997654,1.8609294603754551
580,1.756635468650647,1.5626613041039068,1.859226302534483
581,1.756525067251412,1.565871961283667,1.8605870361992618
582,1.7564217746332325,1.5663882011785804,1.8613558561662298
583,1.7563041873242786,1.5655022009115416,1.86137362091569
584,1.7561915736716693,1.5652659675818428,1.8623284638798325
585,1.7560472610058053,1.5618445917921406,1.8610345450078494
586,1.7559033093271557,1.5627763547001914,1.8614256401543896
587,1.7557495179072473,1.5609248790923829,1.8598590631765897
588,1.7555893338061486,1.56187999074487,1.859109202229684
589,1.755416968382177,1.5622270483388039,1.8597964003454583
590,1.7552443410920946,1.5635899128943362,1.8621827251252978
591,1.7551012915395159,1.5649817278008664,1.8614641475543257
592,1.7549467204891407,1.5638684112572183,1.8606600274307934
593,1.7548107456389113,1.5646853781907168,1.8617638065270963
594,1.754684647258296,1.5670078905054028,1.8629394578626317
595,1.7545267071196988,1.5647210536488871,1.8617909963929429
596,1.7543926584227167,1.56537279434815,1.8651964052197916
597,1.754279621756863,1.567143807846069,1.8658936373389738
598,1.7541605865698993,1.5666385402307113,1.8661616302547808
599,1.754055487863751,1.5662849137508803,1.8661111611221792
600,1.7539561005977538,1.5650881154201675,1.8652418104576616
601,1.7538605731309285,1.563457914868528,1.8674127737727861
602,1.7537379560085997,1.560742063059771,1.8663465447355214
603,1.753628593064938,1.5613396584045132,1.8636116933209366
604,1.7535471831947897,1.5634852768102179,1.8194009924672185
605,1.7534608422188647,1.5633487487918345,1.8173423687649428
606,1.7533904421550035,1.5632570200355973,1.817254671623892
607,1.7533212238951588,1.5616873501153141,1.817209076252952
608,1.753245688117067,1.561511105456708,1.8159378030190831
609,1.7531648449254034,1.5607119859963297,1.8157547685250455
610,1.7530967731450828,1.560306927167902,1.8157339321363204
611,1.7530049464066517,1.5566706469037266,1.8141965386910341
612,1.752918122882583,1.5578987534807607,1.8153233995651543
613,1.7527958110592174,1.55582711965645,1.8152742294058473
614,1.7526674569348355,1.55508087737669,1.8173477455634874
615,1.7525287679558492,1.555175641846457,1.816818714052929
616,1.7524049245066453,1.5570773339232507,1.8171605408851865
617,1.7522996637191905,1.558854218968534,1.8187994091004294
618,1.7522120301286834,1.560143557371412,1.820175220744288
619,1.7521295283511635,1.5604843842193084,1.8210855058719622
620,1.7520493308917038,1.5594934205061024,1.8213000923188478
621,1.7519298696179981,1.5566656302170376,1.817411699708972
622,1.7518012005984944,1.5553097073794033,1.818572245900034
623,1.7516926490305251,1.5566635607077086,1.8198259737889066
624,1.7516106858543563,1.5583200849398604,1.820423715757522
625,1.7515188046258787,1.5582618877031165,1.8223076942634124
626,1.7514367803288435,1.5599813490951242,1.82591211100396
627,1.751365168547755,1.5615631988653278,1.8274728239505516
628,1.7512610289348631,1.559771220652854,1.825490155584916
629,1.751162763793428,1.5605999985554981,1.8247967206125912
630,1.751041401607536,1.5573535525526345,1.8245691356742646
631,1.7509212058369472,1.5580653579821846,1.8259990067226302
632,1.750796952855109,1.5563804050203356,1.8254656425279865
633,1.7506549683597281,1.5547096430508245,1.8235243535032046
634,1.7505139977544812,1.5563555479946634,1.8233665781463577
635,1.750379328350778,1.556263055405233,1.8250909399766688
636,1.7502334376903297,1.5553383540722308,1.8237043279139245
637,1.750098905966438,1.5566362753359682,1.8235986458005626
638,1.7499226325237305,1.5557383324298848,1.8245027340897009
639,1.7497313176656484,1.5528357354619766,1.8238153664175885
640,1.7495332001609973,1.551294187106063,1.8222943492683124
641,1.7493157990416615,1.5495648146603203,1.8226270936730968
642,1.7490837882041452,1.5484611158674508,1.820763091429911
643,1.7488405398691194,1.5468392776528959,1.8219282166516517
644,1.7485854898688677,1.5469309792857906,1.8199645124212134
645,1.7483687677183488,1.5491724255050923,1.8230004355586165
646,1.7481660539166053,1.5493201869480875,1.8234940573853091
647,1.7479429930851025,1.5478735690372287,1.823515172907076
648,1.7477310759397309,1.5465000774774322,1.8238673250686275
649,1.747554068259525,1.5497142740181162,1.796356581648966
650,1.7473750431601542,1.547603741251413,1.7943066365384752
651,1.7471965335128214,1.5469590675365927,1.7942410083050795
652,1.747006393196739,1.5450615551699165,1.794377158694334
653,1.7468228486596427,1.544223175067558,1.7931282867196547
654,1.7466544089161422,1.5469045412088764,1.7972661881743859
655,1.7465164485371825,1.5486327073990092,1.8009614607971207
656,1.7463749993422721,1.5491529632574617,1.8036634179207263
657,1.7462386904119367,1.5507463821726029,1.8056763000871268
658,1.7461163377822073,1.5517384691779885,1.8071748380003547
659,1.7459687481175312,1.5481951463469246,1.8066753413757501
660,1.7458145729125432,1.5476760940156629,1.8049793368766751
661,1.7456739506487338,1.5509954756393431,1.8080335148795845
662,1.7455653639059994,1.5532788669244624,1.8088912659128566
663,1.745450582902339,1.5535155934215992,1.8092745103443963
664,1.7453587027185729,1.5537629895859122,1.8084543001623905
665,1.745237852198761,1.5506964047750258,1.8068862463702289
666,1.7451285312518785,1.5508466566309096,1.8097355082146809
667,1.7449994645067752,1.5487223400362897,1.809248908615117
668,1.7448853822211452,1.5497683336141093,1.8099803402670205
669,1.744761451081782,1.5483718950798024,1.8088900700297756
670,1.7446606914000278,1.5479448334631065,1.81009585484367
671,1.74456361108961,1.5466394462288786,1.8116071766855393
672,1.7444627170120721,1.5479419244411123,1.812600666796168
673,1.7443608427153434,1.5473792677727936,1.8132785161708644
674,1.744278835737774,1.5480715814022183,1.816366256215044
675,1.7442201775450514,1.5506935469020189,1.818623038907341
676,1.744187303334099,1.5522490682723078,1.8215664092257788
677,1.7441521031116631,1.5523760485253557,1.82351684221156
678,1.7440920172251904,1.5512701421655473,1.8216889155775084
679,1.7440272710881213,1.550750411439904,1.8218959528766727
680,1.7439889126186656,1.5528860515363567,1.8230981875424637
681,1.7439586109130436,1.553118674995944,1.8229824531390009
682,1.7439303215445165,1.554156982595137,1.824928155719473
683,1.7439272476085035,1.5573743304397387,1.8260289561471792
684,1.7439175934834927,1.5571733632760454,1.8248818402637512
685,1.7439258537782516,1.5587725102177714,1.823951037386022
686,1.743941319991072,1.5587842585218583,1.82553377548727
687,1.7439479841200516,1.556825241573259,1.826330168338785
688,1.743960050667472,1.5570145949424183,1.8262260848292846
689,1.7439868624193102,1.5580092491330964,1.8266988154411865
690,1.744018374654874,1.5588570434805926,1.830565460677439
691,1.7440715525609336,1.5613126384378326,1.8335449891797926
692,1.7441278429075464,1.5620255772428506,1.8354145545100329
693,1.7442007377173918,1.5643684071154345,1.8377819881069477
694,1.7442757630606596,1.5640536036212855,1.79975315374311
695,1.744334178995338,1.5627705011751472,1.7985777113213868
696,1.7443956351839605,1.5625562489084357,1.7971972855443556
697,1.7444265345312842,1.559673602788594,1.7945959978422492
698,1.7444645167415176,1.5611239251018294,1.795861066289258
699,1.7445074913073428,1.5625369705326402,1.7981276413752383
700,1.7445651646133895,1.5639831471198393,1.8014757708147002
701,1.744609741622481,1.5639072776633784,1.8023102293306077
702,1.7446334548698545,1.5624511268369983,1.8032516839667725
703,1.7446767734151303,1.5635517897608087,1.8044486116160097
704,1.7446870863013264,1.5610620368428458,1.8048146906715472
705,1.744691950199653,1.5604500126735603,1.8045515778575858
706,1.7446751915155239,1.5596733630999873,1.8045692326007388
707,1.7446657508431234,1.5608789975997648,1.8055026278417858
708,1.7446576522923434,1.5605395566200706,1.807453124605964
709,1.7446568350101037,1.5623726185541795,1.807610794845772
710,1.7446803958722257,1.5657630658711132,1.8081910274992832
711,1.7447058164236,1.5654647620612392,1.8110775662383554
712,1.744728312444554,1.5654999925145883,1.8109617199221852
713,1.744753155459392,1.5647375813986037,1.8111207827294236
714,1.7447629470865056,1.5635342051179506,1.808028010159869
715,1.7447738744302692,1.5627664498126514,1.8086380883727113
716,1.7447778956965307,1.561969103138796,1.8101328867605584
717,1.7447992260314398,1.5625951535282612,1.809831689296477
718,1.7448050154052053,1.5616061149490885,1.8092040896253572
719,1.7447990131217488,1.5602808139249869,1.8088904244205928
720,1.74478882817059,1.5594944770215695,1.8091091304500835
721,1.7447774395541,1.559017264629751,1.8089034346224662
722,1.7447572251196868,1.5584545007617536,1.8097278704924196
723,1.7447213588163657,1.5577013743863959,1.8104416148936435
724,1.7446648902595305,1.557887187482663,1.8083518567992267
725,1.7446163272980775,1.5588326399809502,1.8092791136701425
726,1.7445674228349894,1.5588067420096583,1.8123510598082624
727,1.7445284400481869,1.5594310093445458,1.8137371256686077
728,1.7444811414719543,1.5594645070053308,1.8134652024455977
729,1.744437175531584,1.5607541360560109,1.8134147010127326
730,1.7443869472644613,1.5611069939517601,1.8133417728221035
731,1.7442951302017737,1.5568320059166543,1.8107880679677222
732,1.7442282097079207,1.5591597913471067,1.8105852409976595
733,1.7441419421548061,1.5583589827046502,1.809319341839503
734,1.7440435724601764,1.557612582653102,1.8098327793445421
735,1.7439575405152847,1.5578688967884586,1.8116829880527
736,1.7438648357198598,1.5575925612383608,1.8121737563363767
737,1.7437712648019015,1.558247090564044,1.813695478725318
738,1.743695799515592,1.5600207696185353,1.7806798753437123
739,1.743633604052268,1.560892523881504,1.779705822086765
740,1.7435988880010398,1.5631674753805915,1.781069901990753
741,1.743519511109761,1.5583339348193619,1.7783299849481533
742,1.7434438879897545,1.5572947005411055,1.7787819689612516
743,1.7433811628297473,1.5590408197946684,1.7811224054023636
744,1.7433238808255909,1.560369282581348,1.7815882385439286
745,1.7432408323246324,1.5582113478749922,1.7800713479416048
746,1.7431678430379287,1.5586780926032626,1.7813687802559048
747,1.743104879621787,1.5609000749312312,1.7814546800979063
748,1.7430275857253663,1.558825223548961,1.7838839308034091
749,1.7429695565863095,1.5618534063539147,1.7876870301904875
750,1.7429346196107092,1.565065392869599,1.7893146505272806
751,1.7428863584095953,1.5636713726223865,1.7889837500447425
752,1.7428544158127695,1.5643344857998671,1.792981496870485
753,1.7428023100287406,1.5628688920501483,1.7933968877637254
754,1.7427657176392444,1.5652302352152365,1.7957039932677843
755,1.7427315434408224,1.565567669599232,1.7960617365935043
756,1.7426900736461202,1.5651777353036138,1.7950984533087364
757,1.7426608922467737,1.5661854703976854,1.7947372966162667
758,1.7426149819986176,1.5632026673082386,1.7942949367944776
759,1.7425771285203986,1.5639824519953156,1.7949843527040839
760,1.742539210672127,1.5632879153938368,1.7956823771615016
761,1.742500212174221,1.5642814067715238,1.7954715138364141
762,1.7424610705734371,1.5652874707192796,1.7963358898082529
763,1.7424139449143479,1.5653240808456894,1.7978077272826143
764,1.7423481895525195,1.5638939745190135,1.7970225323868718
765,1.742270939753718,1.562063284995569,1.7956984609417805
766,1.7422180453381513,1.5624594073193676,1.797821371716924
767,1.7421447797890957,1.5608801004832116,1.7969942066639883
768,1.7420718113708638,1.560360605484889,1.7951301445919883
769,1.7420147741481222,1.561431020677121,1.7986043565117054
770,1.7419436786908098,1.5587458085347485,1.798456341671604
771,1.7418815564879755,1.5590400450706268,1.7988376893654412
772,1.7417853527770528,1.555656184266744,1.7962388082740952
773,1.7416902454283496,1.5565605565280476,1.7962837181794493
774,1.7416182387260803,1.5597935866385086,1.8000330743306932
775,1.741563588907597,1.5620306684584069,1.8034983730156824
776,1.7415193244773197,1.5636184180776513,1.8048220678596645
777,1.741482753632942,1.5643487502290125,1.807335972540438
778,1.7414571891073876,1.564121717330536,1.8065578865480965
779,1.741429737449086,1.5646034305743985,1.8053654095130356
780,1.741410006346657,1.5661928260031786,1.8068684017726626
781,1.7413894376176469,1.564829366711374,1.8061508591607824
782,1.741386879025487,1.5649558493072069,1.8068986476608466
783,1.741392162710464,1.565970448565809,1.7879127742308425
784,1.741399425648485,1.5669857695490363,1.7900157941856538
785,1.741402173106712,1.5665215440470799,1.7877531912011144
786,1.7413931267164893,1.5649357350164552,1.7869161231973223
787,1.741384603298296,1.5650272476932372,1.7872411692015058
788,1.7413783380671564,1.5644312830734288,1.7873110464886166
789,1.7413372328375585,1.5616312906547305,1.784933826824551
790,1.7412899473064372,1.5599961436165473,1.7843178647215638
791,1.7412484401680244,1.5599585192374683,1.7837988832470755
792,1.7411842516041554,1.5571419706043204,1.7809948600678958
793,1.74110243683187,1.5570274699101903,1.7797677911308731
794,1.7410206815643303,1.5587629880040588,1.7817739990488968
795,1.7409356895640198,1.5584142997941333,1.7826463213030186
796,1.7408182780801502,1.554607658001733,1.7777712978730889
797,1.7406873095761892,1.552405706406491,1.7767121372273442
798,1.7405312688192773,1.5485235605171555,1.7763489671607766
799,1.740367955257567,1.5466624429648468,1.775306657138667
800,1.7402054357188885,1.5466636860730174,1.7772465846363807
801,1.740040472196877,1.547327129671372,1.7763148120034757
802,1.7398880399047996,1.5483567739575161,1.776452118678937
803,1.739731585734967,1.5467124886663077,1.7771302485698786
804,1.7395625116561828,1.5448431614171685,1.7775868677922038
805,1.739379677406111,1.5427364451516394,1.777634604090002
806,1.7392017451258026,1.543157885601849,1.7792956686637376
807,1.7390446577681835,1.5461060416083854,1.7800092463646162
808,1.7388571354253737,1.5442066163623103,1.776450452569878
809,1.7386591706048171,1.5436531871022166,1.7785192989835403
810,1.7384565638570026,1.5419863810894916,1.7795942297509089
811,1.7382312919225165,1.5407800970670258,1.7767850184335756
812,1.7380102462352482,1.541307477619969,1.779855884266886
813,1.7377865741094216,1.541483999839657,1.7807065296125304
814,1.737574897741681,1.5427705115408255,1.7824915244189128
815,1.7373863803635101,1.5445387850145997,1.7856757435291042
816,1.7372126789502464,1.5469226056953786,1.7876259946354651
817,1.73704457562921,1.5474624449870344,1.787576803464438
818,1.7368760249242954,1.5477702230816677,1.7882312332925026
819,1.7367048648340728,1.5456315069076512,1.788309862508849
820,1.7365221285684331,1.5439550265747208,1.7855703896590427
821,1.7363452130649133,1.5452064116952977,1.787470815878699
822,1.7361956204210525,1.5470162514294903,1.7878398651805971
823,1.7360494652096892,1.5485478451526329,1.7901999708444072
824,1.735891261530195,1.5470076997195945,1.7901375305908276
825,1.7357361328648955,1.5461195954443847,1.7910900213851746
826,1.7355819892436368,1.546767379987162,1.790266994012011
827,1.7354307030710237,1.5463646294541338,1.7899732275983058
828,1.7352825808737333,1.5470802004040527,1.778313375891342
829,1.7351516857043359,1.5489780763865275,1.7793240732328888
830,1.7350109656379618,1.5476826636645753,1.7800132554309323
831,1.7348710935309903,1.5480858419772998,1.78194218840345
832,1.7347352108506986,1.5484084701690337,1.782259895841361
833,1.734589417984326,1.5477455238463669,1.7837574525318998
834,1.734455058629363,1.5484507412114472,1.7851084451846815
835,1.7343110861892213,1.5463246307314902,1.7843319137218876
836,1.734168506551399,1.5457323322082048,1.785053822556483
837,1.7340388761706844,1.5469057919047693,1.7877391742455262
838,1.7338962054006795,1.544797110300004,1.785635433389856
839,1.7337603674307887,1.5471353358322981,1.7877117392991861
840,1.7336479289470643,1.548252609889997,1.787253977111539
841,1.7335372009885284,1.5481018591229438,1.7884540708330776
842,1.7334228733486674,1.545881663223193,1.7852577931232165
843,1.7333114628027433,1.5460345339397568,1.7853268818976873
844,1.7331982749578634,1.5457677468966053,1.7859567189504395
845,1.7330862967185483,1.5457378260962757,1.7878115587788679
846,1.7329760163329566,1.5465195044288367,1.7892063434656487
847,1.7328673036795688,1.5478628807573294,1.7907857311340099
848,1.7327524840856194,1.546846374609245,1.7903263249838093
849,1.7326545871966603,1.5492740347993494,1.791883912943895
850,1.7325494982365959,1.5492088016861538,1.7909738579623196
851,1.7324641118908335,1.5515052612578808,1.7913580856416789
852,1.7323920957564456,1.551494013746511,1.7905863108923796
853,1.732304083976125,1.5509647102853434,1.7884205522070242
854,1.732201985165354,1.5495436707452785,1.7891405115146166
855,1.7321019068654948,1.5506526560477683,1.790804344741242
856,1.7320133634388264,1.5518270321475156,1.7897591211262993
857,1.7319262740475552,1.551609036824092,1.7877578340507745
858,1.7318414239420072,1.5518569275784102,1.7882680826612842
859,1.7317676102060153,1.55319079565722,1.791091124942486
860,1.7316927489748843,1.5515890137359751,1.7919757431102303
861,1.73161434856447,1.5501486015829617,1.7932499668185085
862,1.7315449437903918,1.551508552813176,1.794476094603278
863,1.7314836889117848,1.5524534069178229,1.7980597685134712
864,1.73142444363834,1.5529612966342903,1.797917511854695
865,1.7313706489797251,1.5528452161749418,1.7961443687976717
866,1.731318990820878,1.5522895095691327,1.795536991281675
867,1.7312692331872146,1.5518766559617654,1.79437865649443
868,1.7312056158626765,1.5497648955960137,1.7954178251804973
869,1.7311584718803021,1.5519326191009366,1.7978066267375703
870,1.7310989299619879,1.551977806742815,1.7950694290949645
871,1.7310316590401937,1.5514478100570877,1.7941769347931908
872,1.7309659370631232,1.552419986710922,1.7924186313631483
873,1.730900437828238,1.5522495715241347,1.7558693846177669
874,1.7308528341661658,1.5531918586775522,1.759117117242313
875,1.7308012099285486,1.552543420409214,1.760914714256906
876,1.7307760127485659,1.555916141517826,1.7643522862667231
877,1.7307699789748352,1.5574017036682875,1.7667492456008829
878,1.7307542339604571,1.5558490200535255,1.7646227075394685
879,1.7307302081447515,1.5538208767283956,1.762933768281302
880,1.730714792022928,1.554272170553271,1.7629860229062928
881,1.7307104582896686,1.5561127467406553,1.764548938619564
882,1.7306958770780985,1.5550457079788147,1.7650240032196762
883,1.7306774362254473,1.554345099676561,1.7646711367910743
884,1.7306735565592608,1.5553513579160043,1.7659892825814778
885,1.7306857074774378,1.5571700926791945,1.768737784800703
886,1.7306948295272269,1.55720600849266,1.7680611328948932
887,1.7306961518516213,1.5571304424672672,1.7689942796040137
888,1.730697467831251,1.5564103211499731,1.7694548566470603
889,1.730680703458434,1.5538413068703134,1.7687393811696577
890,1.730676125621082,1.55528073213257,1.77139367849703
891,1.7306529535564392,1.554575938734977,1.7710019412815379
892,1.7306201261084952,1.552508379053284,1.7697814772434621
893,1.7306050749793414,1.5545562160491773,1.770727068679948
894,1.7305690878968998,1.5545706207331078,1.769087830240838
895,1.7305208623263326,1.553669012153861,1.7674012420686303
896,1.7304710688571938,1.5538294051853712,1.7677443361264473
897,1.730402866170794,1.5515122994102066,1.7666552954972552
898,1.7303701578169628,1.5541507710260434,1.7696105301448182
899,1.730331430364021,1.5534156481690533,1.7688691774123628
900,1.7303283904007432,1.5570377061630598,1.772400602586767
901,1.73031506010794,1.556117609943968,1.7720264250690825
902,1.7302968816951163,1.556261904235291,1.772557037850569
903,1.7302712392587554,1.555710712112948,1.7737529952594262
904,1.7302337974519142,1.5534853964198128,1.772908500947168
905,1.730178783666978,1.5508414522579623,1.7714789399958604
906,1.73014005628167,1.5532010773221139,1.77277494822029
907,1.7300992696324486,1.5537437635112241,1.7734599442216945
908,1.730049368528062,1.5520520141809457,1.772917892147025
909,1.7299871658011752,1.5509618810775416,1.7730874573671005
910,1.729928866433769,1.5511857496272061,1.7737454931669179
911,1.7298811062029362,1.5527766641685186,1.7769269838373558
912,1.7298358562720797,1.5529952465675088,1.7799351361352331
913,1.7297908129589765,1.553577387078523,1.7800114193500065
914,1.7297491504169897,1.5538046352673203,1.7793660160923277
915,1.7297210804683631,1.5553253936107119,1.781373976315765
916,1.7296833437271002,1.5537020397538153,1.7828832439426638
917,1.7296446989394705,1.5541530489494664,1.773086894810301
918,1.7296220127061877,1.5548215116404187,1.7761513958817563
919,1.7295983819027894,1.554557238720458,1.7763641542433657
920,1.7295883671279444,1.5564626929328793,1.7783406973164806
921,1.7295717880249362,1.555784125051885,1.777540611051171
922,1.7295682650471438,1.5561642112698502,1.7792298957714536
923,1.7295460995744731,1.5534249234590383,1.7769371663860511
924,1.7295196182721138,1.5538347108871744,1.7754636284200667
925,1.729504075595226,1.5559112471822298,1.7776610941015867
926,1.7294993538782844,1.5565356627411777,1.7781195223792208
927,1.7294873448725334,1.5567671140972956,1.7776815762250817
928,1.7294806704200774,1.5575340920538563,1.7775280627573415
929,1.7294574736267645,1.5564780019998405,1.77508662493016
930,1.7294492337198102,1.5596722569640922,1.776393430167111
931,1.7294349703867715,1.5595612565229464,1.7764210614163278
932,1.729417651277277,1.5576671492484937,1.776884591845749
933,1.7294072651726862,1.5584468980914956,1.7771650009869349
934,1.7293933601071227,1.5588476277011962,1.7783208158681736
935,1.729380016552356,1.559325551452819,1.7810596187980259
936,1.729381430717941,1.5619886339211633,1.7832315645122565
937,1.7293830534097439,1.5617102045156688,1.7818681171777537
938,1.7293818158157062,1.5604344338380227,1.7826014688665395
939,1.7293776761025628,1.5600298007158557,1.7815822202790779
940,1.72935565716313,1.558396452202107,1.7796821047086393
941,1.7293372500716317,1.5595673665926417,1.779849694125559
942,1.729294907226809,1.5579195667239898,1.7785247071511041
943,1.7292620194895,1.5589290713556796,1.7793467166444663
944,1.7292210087596815,1.5584944074431022,1.7768684416324172
945,1.7291792438681892,1.559095372191459,1.778701931771747
946,1.729122970732275,1.555978614623382,1.7787700390529306
947,1.7290562964070657,1.5547280594949093,1.7798616901937905
948,1.7289838177635108,1.5552307395989124,1.7784503932519629
949,1.7289144004590078,1.5564726939093012,1.7807920090062659
950,1.7288340691948947,1.556566781399094,1.781329728543517
951,1.7287658508215296,1.5588729963450492,1.78201164321667
952,1.7287003988621559,1.5577046391277478,1.7839778203791383
953,1.728653194728305,1.5591302698811762,1.7857971843130767
954,1.728604447674933,1.5594084178237688,1.7859371196152134
955,1.72855479776777,1.5590329993669494,1.7873634325524117
956,1.728511166471271,1.5592927446587026,1.7876572078069426
957,1.7284921551585823,1.5618656557676847,1.791336547238087
958,1.7284517303965135,1.5603304356461978,1.7908828407577972
959,1.7284135942115235,1.55939107843013,1.7892663624485374
960,1.7283841243753917,1.5595158066120745,1.790173647104992
961,1.7283695337284195,1.5627338649609466,1.7931932659782472
962,1.7283471542259272,1.5610092161893618,1.7791816662615156
963,1.7283315576652527,1.5605421634957788,1.779402576312651
964,1.7283113221644766,1.5597969203351763,1.7789263548377088
965,1.7282787189777056,1.559637163434839,1.7777138640487007
966,1.7282450623531462,1.5595157753464106,1.779782213136821
967,1.728219576686317,1.5611458447661906,1.7807456724164659
968,1.7282110670916584,1.5617607368353337,1.7802598713501685
969,1.7282021039525908,1.5620218906855645,1.7811770638642532
970,1.7282039130705678,1.5632004064651273,1.7815501535737484
971,1.728223030979447,1.5649919636111407,1.7823491986155593
972,1.7282459264790797,1.5659838539979571,1.782147161601807
973,1.72826234298984,1.5652326366475289,1.7826444984670993
974,1.728274964110352,1.5655430841153792,1.7814061574051472
975,1.72828534482119,1.566056455712555,1.7832398055367804
976,1.7282880655606587,1.5651324803706346,1.7820741859125033
977,1.7282946377204231,1.567014436931777,1.7838585641015556
978,1.7283059210183103,1.567080162010931,1.783364206560678
979,1.7283059689866993,1.5653622821143538,1.7837605022002905
980,1.7282872853805746,1.56404769024321,1.7817462803945883
981,1.7282607594251744,1.5629291417428555,1.780540434843158
982,1.7282271249062557,1.5607637064365698,1.7805624855700868
983,1.7281940520660817,1.5612136784498618,1.7801308389541677
984,1.7281639601071475,1.5630943916054376,1.7814529358817541
985,1.7281492209094844,1.565405758893448,1.7836058150579257
986,1.7281329695102903,1.5653322327245687,1.7838444172026886
987,1.7281069166257539,1.5642883904314087,1.783000126816701
988,1.7280796237296137,1.5632308373894361,1.7836445345234093
989,1.728049101858021,1.563884920324917,1.785442185057552
990,1.728007900065209,1.5626914718308973,1.7850865540483318
991,1.7279821800966066,1.5631943247478601,1.785293189807281
992,1.7279368743007926,1.5610122004680331,1.7841192872900011
993,1.7278964914000987,1.5622385116196558,1.7853646809603088
994,1.727848650326368,1.5625472355260075,1.7853081623687963
995,1.7277913659914543,1.5610944440687842,1.7842450705021642
996,1.727726984100283,1.5587646238347919,1.7836258755714727
